,height,weight,bias
102,66.2743291154144,160.72086917159413,1
103,68.328447992915,176.57309539761178,1
104,70.0758881952341,190.05859407396196,1
105,68.73298814873439,179.69504814231385,1
106,67.55605126187601,170.61228765138964,1
107,66.2536325347937,160.5611477057637,1
108,69.1822026805756,183.16176589694845,1
109,67.6091049416397,171.02171815852768,1
110,69.2927380218867,184.01479892031756,1
111,68.1906840077038,175.50993109719747,1
112,71.6070857988906,201.87528641624425,1
113,69.1968575103315,183.27486143350137,1
114,67.2619609790619,168.34270834655632,1
115,73.6851933999998,217.91264052248465,1
116,69.5372150072948,185.90149813826127,1
117,68.3115598414683,176.44276467517653,1
118,67.7389634664393,172.02387374701283,1
119,71.70576260110009,202.63680368236686,1
120,63.63226460378671,140.33129736987996,1
121,68.7211984556865,179.6040636898669,1
122,66.9493416501869,165.93013506356198,1
123,62.7069897353164,133.19068506311447,1
124,72.2584089235993,206.90173431670968,1
125,70.90865306266758,196.48528009307796,1
126,67.609843601682,171.02741861054284,1
127,70.8015589556942,195.65880406493244,1
128,69.3047690450735,184.10764578686286,1
129,66.2428983411553,160.47830884586438,1
130,67.4921929772739,170.11947490086874,1
131,65.8062482913584,157.10855481322307,1
132,71.4437056615428,200.61443490154198,1
133,68.4644058223141,177.62232107410006,1
134,63.98792460498,143.07602790140692,1
135,71.00189768584559,197.20487567109825,1
136,68.1397241925525,175.11665954555423,1
137,68.395400248121,177.08978520923512,1
138,68.0962197450165,174.78092321026583,1
139,68.14059035592089,175.12334397741193,1
140,68.8600903087433,180.6759320708664,1
141,66.1488525422307,159.75253036415677,1
142,66.2060320529589,160.19380109560512,1
143,67.4321202146878,169.65587611261589,1
144,69.47110603124699,185.39131615446325,1
145,70.5158596943462,193.45398068635308,1
146,71.3383760399558,199.8015759146612,1
147,71.00194476735379,197.20523901263965,1
148,66.202347706273,160.16536793246166,1
149,72.5433070453887,209.10037507087492,1
150,67.4793517580411,170.02037551839106,1
151,65.3504105558103,153.5907238904789,1
152,70.8440624208882,195.98681553156422,1
153,69.9384752593112,188.99813892188166,1
154,64.7398154829922,148.8785860815018,1
155,69.3084028803936,184.1356891392673,1
156,68.8384628598724,180.50902682699342,1
157,61.9373232676829,127.25094754492767,1
158,68.5933355351181,178.61730875325094,1
159,65.2185755780772,152.5733154461975,1
160,64.3336481069845,145.74407561055165,1
161,68.7489067017398,179.8178961946815,1
162,72.4896554004081,208.68632989415886,1
163,67.2339309182551,168.12639230472183,1
164,67.263604843261,168.3553945194232,1
165,65.11850428317351,151.80103647884084,1
166,66.2628200381632,160.63205031196668,1
167,67.70167965962729,171.73614388550146,1
168,65.530695966695,154.9820382637115,1
169,69.8689698092041,188.4617453708036,1
170,68.481875364733,177.7571385578994,1
171,72.2139633457195,206.55873500785077,1
172,68.1795326940723,175.42387320233064,1
173,71.9812065428705,204.7624838099179,1
174,66.0651367327304,159.10647138216262,1
175,66.6561641698185,163.66760011776142,1
176,67.5994241952902,170.9470090543711,1
177,68.245944093831,175.93638907689507,1
178,64.808621440717,149.40958144866312,1
179,67.4922182698406,170.11967009088124,1
180,68.18073070686539,175.43311861165233,1
181,69.553384902902,186.02628587378337,1
182,66.4022496683603,161.70806887384464,1
183,66.5921571146877,163.17363926227807,1
184,71.93588658284821,204.4127366425575,1
185,68.2870417278818,176.25355134022044,1
186,69.95545119516379,189.1291471018274,1
187,71.8511291454027,203.75863911809546,1
188,65.75549864067371,156.71690516122044,1
189,67.03185207898281,166.5668917759437,1
190,76.7098348578592,241.25466866299809,1
191,72.57112137129579,209.31502622443423,1
192,69.72880489736711,187.3800524290137,1
193,72.799224004586,211.07535985715293,1
194,72.5393540719418,209.06986883774886,1
195,72.2947433844169,207.18213780211153,1
196,67.2533248158638,168.27606059104397,1
197,75.9444603760016,235.34805363359402,1
198,66.3162319187446,161.04424515784814,1
199,71.15605349004359,198.3945403535892,1
200,71.1922022869477,198.67351101716616,1
201,72.1975120071642,206.43177529614383,1
202,75.1408214339315,229.1461407583111,1
203,64.4115293597211,146.34510763974384,1
204,64.7344243580774,148.83698121982695,1
205,63.4145871379546,138.65141775313862,1
206,67.8486652335686,172.87047383865087,1
207,65.9317848288,158.0773563820868,1
208,70.96655043634259,196.93209077937337,1
209,67.5807472772935,170.80287390594748,1
210,68.589270437901,178.58593722873894,1
211,70.3247534441504,191.97915878364216,1
212,72.3944804051075,207.95183707921484,1
213,70.82085671452559,195.80773042065658,1
214,65.9033012610258,157.8575404965378,1
215,74.7953750218274,226.4802314316301,1
216,67.6809190342573,171.5759281679189,1
217,67.1559627687305,167.5246896680216,1
218,71.7748412248401,203.16990329159734,1
219,64.66523194496641,148.3030034652901,1
220,68.1227683623759,174.9858065268932,1
221,66.786927239528,164.67673633950034,1
222,66.805849836748,164.8227674651576,1
223,67.8860137980274,173.15870345354955,1
224,69.1735769192432,183.0951984156257,1
225,70.2249233263794,191.20874104959086,1
226,64.8557991775539,149.77366561407428,1
227,67.8210932715426,172.65769307687577,1
228,63.44024746708649,138.8494458940064,1
229,71.8484348479039,203.73784644930748,1
230,66.72807364708629,164.22254623793475,1
231,71.9683056520603,204.6629239247133,1
232,76.0213474760963,235.94141350088984,1
233,71.4761012826014,200.86444122755285,1
234,67.3698086448686,169.17499980497286,1
235,70.55524375954991,193.75791884599306,1
236,69.8671012814472,188.4473254046389,1
237,67.94757004216251,173.6337506956259,1
238,74.104558863713,221.1490044325662,1
239,69.167836299535,183.05089640210116,1
240,66.557228572704,162.90408565691706,1
241,66.7016049901078,164.0182799985667,1
242,67.2460649543824,168.22003415175988,1
243,69.0513854849974,182.15221197031195,1
244,70.6727471767308,194.66472651515193,1
245,65.4989951214088,154.7373937221821,1
246,65.18722085356221,152.33134201821804,1
247,67.56814300608261,170.70560311951073,1
248,73.8153856882339,218.91737185939786,1
249,71.606564208448,201.8712611527681,1
250,67.724749235945,171.91417844169604,1
251,68.231131952185,175.82207951923698,1
252,65.9294217100738,158.05911951514736,1
253,71.5484957096636,201.42312984478093,1
254,69.1643811220365,183.0242318034954,1
255,68.5976593239588,178.65067667543252,1
256,71.0575108857852,197.63405873165624,1
257,63.6440595814991,140.42232260560303,1
258,71.18245539563691,198.59829145331736,1
259,66.1286731698491,159.59680034307763,1
260,65.0573731150978,151.3292696709841,1
261,68.0913743588464,174.74352997146053,1
262,70.993143899047,197.13732018042748,1
263,74.2211748776249,222.04896375544507,1
264,69.3271181795885,184.2801204864374,1
265,64.93134219408421,150.3566528018904,1
266,68.3468423145436,176.71504966857657,1
267,70.9291250844694,196.6432685739108,1
268,61.47780920159389,123.7047453219368,1
269,68.4908127185185,177.8261106878095,1
270,72.04988987081859,205.292532807819,1
271,72.52166702577671,208.9333728149772,1
272,71.233911393331,198.99539218836577,1
273,72.2591151862599,206.90718474881152,1
274,67.56503990456511,170.68165559252162,1
275,72.26760699498,206.97271847929488,1
276,62.6002479975529,132.36692836951744,1
277,66.2364372917754,160.42844706933846,1
278,69.65043741236879,186.77526800559752,1
279,69.28592140617211,183.96219313611135,1
280,70.72527873735051,195.07012767867303,1
281,68.8286149599904,180.43302775094656,1
282,66.0144282335004,158.7151393077727,1
283,66.4148820603895,161.80555667672496,1
284,66.6156243917126,163.35474298922503,1
285,68.0348217821036,174.30709746990948,1
286,70.50239804409459,193.35009325924176,1
287,69.15772949308679,182.97289926961076,1
288,70.7950226136223,195.60836123304506,1
289,65.1943771233415,152.38656901053974,1
290,74.7857143190925,226.4056770098129,1
291,71.0669062761598,197.70656566167423,1
292,69.334197785954,184.33475584514355,1
293,69.8992039506227,188.69507093670285,1
294,64.4251937917821,146.45055999240645,1
295,67.85213069861,172.8972178291845,1
296,67.549069488044,170.55840729448522,1
297,74.7674468449337,226.26470165725897,1
298,71.41894598636479,200.42335736630122,1
299,67.1203443862066,167.24981236478556,1
300,69.8595879120267,188.38934257166937,1
301,68.43081339141051,177.36307862226414,1
302,67.9334826070233,173.52503390653584,1
303,68.4953431552723,177.8610733713768,1
304,65.24414341065389,152.77062976454295,1
305,70.18535204699,190.90335810422943,1
306,71.10413316453071,197.99385626720363,1
307,68.4475785430627,177.4924601199054,1
308,65.4205768240508,154.13221716517063,1
309,67.7007881137183,171.72926356927684,1
310,74.2230630621199,222.0635354183118,1
311,71.1672458708534,198.4809151756836,1
312,67.2307718899502,168.10201317462764,1
313,67.880559193661,173.11660870268742,1
314,67.3763754684836,169.22567787169606,1
315,68.7612469290256,179.9131292781986,1
316,71.7052725009646,202.63302143864843,1
317,69.3809947926619,184.69590180663562,1
318,73.7165276342286,218.1544558210316,1
319,69.4533762078207,185.2544900072624,1
320,70.7862898094215,195.5409676711169,1
321,71.76846373690121,203.12068638274735,1
322,69.34345395861651,184.40618839203267,1
323,65.2860255086334,153.09384596164995,1
324,70.9218444138077,196.58708154419668,1
325,68.5966626863791,178.64298533655648,1
326,68.6037964328568,178.69803851008118,1
327,69.4787441197736,185.45026148064875,1
328,65.93089621499661,158.07049869376442,1
329,68.5233452979566,178.0771739610296,1
330,73.92912412622151,219.79512410116064,1
331,71.1979378222303,198.71777379271583,1
332,66.5565868729681,162.89913347547605,1
333,71.7422762291745,202.91858985302525,1
334,69.74482933165379,187.50371759768467,1
335,66.7506541256505,164.39680628608113,1
336,69.69242225715129,187.0992771293374,1
337,70.40351683084141,192.58699849429826,1
338,69.0197361098685,181.9079646387915,1
339,64.732287155256,148.82048781090754,1
340,70.9980744408969,197.17537059010812,1
341,64.4598142530512,146.71773605027641,1
342,69.749522583002,187.53993676830936,1
343,71.5268488121848,201.25607451040668,1
344,68.327915863972,176.56898880549664,1
345,70.7647201641119,195.37450851395334,1
346,71.41904963415159,200.42415724608526,1
347,69.3904740948909,184.76905630857067,1
348,72.001732217799,204.92088634736223,1
349,69.19147497333529,183.23332284726445,1
350,66.1663632831791,159.8876657888586,1
351,67.272142995153,168.42128589349448,1
352,70.9158354035361,196.54070828349433,1
353,69.1198877896665,182.6808639594995,1
354,67.409025871346,169.47765042217242,1
355,72.93864904020799,212.15134296137313,1
356,70.49092869599579,193.26158100091124,1
357,69.0082594618674,181.81939604501503,1
358,66.7621099176273,164.485213927919,1
359,69.1206637294553,182.68685211004157,1
360,73.1262671878997,213.59924617373935,1
361,67.48682389541739,170.07804015181517,1
362,64.95507833495,150.53983142843367,1
363,67.7824890749697,172.35977338778167,1
364,67.662398796047,171.43300216247434,1
365,66.47639700646829,162.28028520982178,1
366,72.98707020104341,212.5250229874402,1
367,69.5632322771984,186.10228089373499,1
368,71.0035601394697,197.2177053039049,1
369,69.9156373621056,188.82189230003559,1
370,71.697141788046,202.57027438833103,1
371,67.6499408575301,171.33686066752836,1
372,68.2955545645253,176.3192473492373,1
373,68.687255673712,179.34211747804153,1
374,68.9157716453463,181.1056409616545,1
375,68.9608796727544,181.45375258407086,1
376,67.2472352041876,168.22906530611812,1
377,68.915863641061,181.10635091904663,1
378,65.8385445036175,157.35779397293402,1
379,64.67107554783671,148.34810022949864,1
380,66.2958977236134,160.88732032507693,1
381,67.0975857472015,167.07417740127067,1
382,66.998289732799,166.30788149654398,1
383,70.9619709026438,196.8967492005592,1
384,68.4208722048485,177.28635962607444,1
385,67.6525275866462,171.35682320016605,1
386,75.6201931582543,232.84559024176423,1
387,70.549242022249,193.71160171289756,1
388,68.8908389093416,180.91322786623476,1
389,68.28453191951169,176.23418242710505,1
390,64.9950782592052,150.84852234952024,1
391,65.5757715426728,155.3298994491057,1
392,69.30608824027122,184.11782639565803,1
393,65.7047154221532,156.3249964565734,1
394,67.8039910102957,172.5257100075258,1
395,69.2161473119131,183.42372638084004,1
396,68.015006008896,174.15417344824192,1
397,61.9269489433641,127.17088590008086,1
398,67.2663627155588,168.37667781322187,1
399,67.6768218539142,171.54430904869508,1
400,69.9709036159667,189.24839787790978,1
401,65.3134615369232,153.30557768368277,1
402,71.90600544057071,204.1821352725671,1
403,66.23390404218429,160.408897253578,1
404,65.814942824229,157.17565302428773,1
405,72.8449478550183,211.42822396298283,1
406,70.94944345261291,196.80007126526533,1
407,71.3438076277468,199.8434930399905,1
408,71.05566415795059,197.61980700176224,1
409,61.925547294777786,127.16006897476893,1
410,68.7624575579021,179.92247204946472,1
411,67.5839414255894,170.8275240671142,1
412,67.3616946688862,169.11238191840636,1
413,65.8791565562673,157.6712088649149,1
414,68.6947621511413,179.4000471235325,1
415,69.5348615536043,185.8833358591824,1
416,66.63469082828651,163.50188416455052,1
417,69.8099015736912,188.00589880691763,1
418,68.6798736853237,179.28514855028817,1
419,71.615178750348,201.9377420505039,1
420,69.6897953335489,187.07900440428745,1
421,70.90108636532479,196.42688571319292,1
422,68.005813992332,174.0832360124188,1
423,70.6157439783607,194.22481643688576,1
424,71.5711941575576,201.59830029617802,1
425,73.0128632629827,212.72407546556218,1
426,60.748117867457,118.07350740742163,1
427,69.082119625473,182.38939617275418,1
428,69.3387376279613,184.36979111175748,1
429,67.75713771156528,172.16412962430394,1
430,76.02708186305121,235.98566741446433,1
431,72.2276161601432,206.66409770386457,1
432,68.9210413450252,181.14630874985716,1
433,65.334927680754,153.47123809016335,1
434,65.932403451767,158.0821304734643,1
435,70.4666893102283,193.07451868870777,1
436,73.181043621139,214.0219716649828,1
437,68.550879686478,178.28966475726207,1
438,68.5294082502857,178.12396350810553,1
439,63.596455420454504,140.05494760192408,1
440,67.14424122779529,167.43423116503146,1
441,70.8163706158515,195.77310990680365,1
442,73.530284807779,216.71716635828915,1
443,66.1410689194018,159.69246190789886,1
444,67.9068497483934,173.31950047579284,1
445,71.4333758216347,200.53471655568814,1
446,67.11267979802619,167.19066253314924,1
447,73.2839179655908,214.81588257197353,1
448,63.672583154093296,140.64244721985494,1
449,69.2253203013539,183.49451697888054,1
450,69.6701240248717,186.92719525695503,1
451,70.4854481656936,193.21928617214525,1
452,69.0046778666841,181.7917558447728,1
453,68.4578940081104,177.5720675308268,1
454,66.024733782518,158.79467019383765,1
455,69.3181691252784,184.21105806021347,1
456,69.0777405646964,182.35560170114474,1
457,73.56227036679041,216.96400811753125,1
458,66.0876888866475,159.28051284085996,1
459,73.5259843332352,216.68397835924287,1
460,69.6790602156639,186.99615841171118,1
461,66.6767811169297,163.82670702889328,1
462,72.96166546771171,212.32896735288233,1
463,68.246872144459,175.9435511105366,1
464,71.9566258887157,204.57278783140697,1
465,71.0586333491432,197.64272110425605,1
466,66.9769499482511,166.14319624099568,1
467,68.47800207572601,177.72724727251654,1
468,71.2844413912849,199.38534671706378,1
469,64.980456290984,150.73568041488295,1
470,66.7618838734058,164.4834694796421,1
471,68.76616172387929,179.95105816377992,1
472,68.9925435671764,181.69811196515246,1
473,71.295194595564,199.4683322875456,1
474,69.0494784004474,182.13749445028435,1
475,66.54148201629441,162.7825649517526,1
476,68.51552344512079,178.01681047281187,1
477,67.4597153131659,169.86883542504683,1
478,71.35738241268241,199.9482535600003,1
479,68.5904060416654,178.59470100963478,1
480,69.736086706944,187.43624824806392,1
481,69.8338570670345,188.19077023962444,1
482,72.41058576373909,208.07612676433263,1
483,65.43459686786589,154.24041387602796,1
484,66.26765677024339,160.66937676467091,1
485,69.9743008732506,189.27461548955927,1
486,71.20919422372741,198.804642680869,1
487,69.9374001925209,188.98984232222784,1
488,71.3860221929526,200.16927498231388,1
489,64.5887816699057,147.71301470243026,1
490,68.7929844158731,180.15805659319602,1
491,68.4457467280668,177.4783234766772,1
492,69.2015781220676,183.3112917521093,1
493,69.4260173088723,185.04335351454273,1
494,69.6062252013619,186.4340696560227,1
495,72.8817069731098,211.71190465071612,1
496,62.1783312217775,129.11087525039034,1
497,68.8747066201055,180.78873034989562,1
498,71.08008355859091,197.80825854051892,1
499,72.1825341217157,206.31618664588717,1
500,72.0627549780187,205.39181654061161,1
501,67.3800578933842,169.25409620386955,1
502,67.9346345330211,173.5339236508018,1
503,70.80193025930821,195.6616695217238,1
504,65.54912127189921,155.12423164384137,1
505,70.1912244814707,190.94867737026863,1
506,71.77899536827029,203.20196201134917,1
507,68.1302884151545,175.04384093725952,1
508,68.3594825628257,176.81259810042042,1
509,66.090357013204,159.30110354095842,1
510,71.5801231387686,201.66720781252246,1
511,73.5366677229231,216.7664251504429,1
512,71.11553184133041,198.08182313479114,1
513,70.79430254581341,195.60280426264302,1
514,71.7290604846774,202.8166001513543,1
515,63.1965303693731,136.96861094797737,1
516,68.1011134090994,174.81868902361094,1
517,65.8560997291531,157.49327269799096,1
518,68.34645650137921,176.7120722374114,1
519,69.5602289299611,186.07910319921967,1
520,68.7283040728389,179.65889978129707,1
521,70.1582776521047,190.69441721119966,1
522,68.9233366538642,181.16402230839213,1
523,64.3001741979872,145.48574782635836,1
524,70.45563305579608,192.98919439302477,1
525,68.62406319025129,178.85444290644028,1
526,69.6647517445683,186.8857358245669,1
527,69.0588845404837,182.21008433853393,1
528,67.2269862252501,168.0727981112255,1
529,66.115799694985,159.49745203461515,1
530,68.617387345682,178.80292349365408,1
531,69.2490128135195,183.67735891019498,1
532,69.6419061835922,186.7094300591994,1
533,72.79702835706571,211.05841541368108,1
534,75.0439950721537,228.3989038732621,1
535,70.9726841308934,196.9794262645226,1
536,74.3880124251986,223.3364970993527,1
537,64.3621638717144,145.96413996926896,1
538,71.3270010663305,199.71379197128857,1
539,67.172024442062,167.648642221113,1
540,74.40167188530991,223.44191108204933,1
541,63.8679209595893,142.14992525198534,1
542,68.885991766866,180.87582107351471,1
543,72.13199022439208,205.926124851755,1
544,68.403726169279,177.15403873768565,1
545,65.0926563918755,151.6015608667866,1
546,69.229679115924,183.5281552046908,1
547,71.9477882649162,204.50458534648516,1
548,67.4629906554446,169.89411218353354,1
549,69.3129086423205,184.17046140009796,1
550,63.731048167698496,141.0936385467681,1
551,60.67981740282021,117.54641307582102,1
552,70.6633230772118,194.59199802840857,1
553,67.59403112561499,170.9053891844208,1
554,74.64950788331491,225.35453276639242,1
555,70.46707885403609,193.0775249103212,1
556,71.94401051927609,204.47543139674684,1
557,74.0257508102552,220.54082001562296,1
558,70.78222816222299,195.50962277139064,1
559,64.7272569610009,148.781668354952,1
560,68.38302408018379,176.994274761373,1
561,71.4692208023458,200.81134258231367,1
562,66.9444537375838,165.89241363604089,1
563,70.79697900421641,195.62345926199754,1
564,65.2924347799135,153.14330815168626,1
565,61.754009828970496,125.8362650099645,1
566,62.4806713089603,131.44412066851692,1
567,67.80567987017878,172.53874342502849,1
568,69.52599427976871,185.81490455640363,1
569,72.5007566339455,208.7720013065345,1
570,70.48529474444409,193.21810217623255,1
571,66.689735993223,163.92668353559924,1
572,71.29191758372,199.44304264454314,1
573,71.7967671979694,203.33911233304008,1
574,73.05634425050259,213.05963075315805,1
575,68.8533543682849,180.62394888081775,1
576,66.045443857521,158.95449579969778,1
577,73.98590141557399,220.23329077455725,1
578,69.2516178781137,183.6974629429912,1
579,69.3406572151521,184.38460511826048,1
580,70.976264966752,197.00706060483782,1
581,63.5612776251623,139.78347043708584,1
582,69.7701509519637,187.69913182514682,1
583,65.1884775622368,152.34104040054046,1
584,69.978940819921,189.31042329265262,1
585,69.7505971518031,187.54822952483727,1
586,71.1714311524347,198.51321419750417,1
587,70.57200178294529,193.887245332826,1
588,65.6510895191431,155.91114993804814,1
589,67.138414139275,167.3892618468122,1
590,65.91808694181229,157.9716458481318,1
591,73.7866364434803,218.69550566817924,1
592,67.7372513405283,172.01066077888044,1
593,65.5440762535086,155.0852977857681,1
594,71.2139125656884,198.84105548296958,1
595,65.5923540298347,155.45787127233353,1
596,65.6675544806922,156.03821478231686,1
597,61.9727358785594,127.52423684917244,1
598,73.8999386863723,219.5698916669217,1
599,72.34218364197041,207.54824791540437,1
600,70.3116943408726,191.87837792731676,1
601,67.1155643547224,167.21292348689002,1
602,65.9324817643713,158.0827348343576,1
603,67.2277450207952,168.07865395470748,1
604,70.11434362938981,190.35536572069253,1
605,74.84149971971159,226.83618899254628,1
606,64.5273026254953,147.2385632328352,1
607,70.0512546906491,189.86849023347924,1
608,71.8331687752888,203.6200337757918,1
609,72.8367396943866,211.36487922638622,1
610,73.301865746729,214.95439076153065,1
611,66.39319244743,161.63817169469945,1
612,66.51516196021849,162.57944550829342,1
613,69.2728126084372,183.8610287733664,1
614,68.2319539277068,175.82842294077233,1
615,70.41386903426121,192.66688942580464,1
616,69.7268852052361,187.36523761265704,1
617,65.510733890584,154.82798518045587,1
618,69.1372693569977,182.81500251424183,1
619,73.6661887960567,217.7659765273567,1
620,65.8927525257603,157.77613287224756,1
621,68.35442895833839,176.7735979809691,1
622,70.424730529607,192.75071070959706,1
623,72.0802011466065,205.52645364183314,1
624,71.711124785333,202.67818520047496,1
625,65.7291618715397,156.51365673828462,1
626,63.898338199184714,142.38466383918154,1
627,70.3160097119508,191.9116808872039,1
628,65.788729792806,156.97335952085967,1
629,69.8274641852115,188.14143453174285,1
630,68.3311500917703,176.5939482717119,1
631,67.7415892669206,172.0441378046143,1
632,75.0338894406835,228.32091580841478,1
633,73.4040585211468,215.7430417965216,1
634,69.55476187936,186.03691239718427,1
635,64.5390397840475,147.32914226146795,1
636,67.5467614711226,170.540595664023,1
637,73.09647798489141,213.36935432553497,1
638,66.5539810727358,162.879023765549,1
639,73.99160418885721,220.27730071633397,1
640,70.86268805923609,196.1305549401879,1
641,71.56873369665651,201.57931221167547,1
642,65.8383911344328,157.35661037882045,1
643,70.2755336626221,191.5993155719721,1
644,61.773521995356,125.98684601045608,1
645,74.8249453074994,226.70843383178084,1
646,71.6051458474554,201.8603152530098,1
647,67.260103577221,168.32837424228563,1
648,70.92419443253509,196.60521731467708,1
649,75.0596686483632,228.51986136923034,1
650,73.1008762422727,213.40329694286464,1
651,70.6619920308473,194.58172596075048,1
652,67.14466734943979,167.43751966833207,1
653,67.1231534297474,167.27149056178536,1
654,69.5249439626314,185.806798956941,1
655,65.2246916634494,152.6205150362503,1
656,68.41046282057161,177.2060274134464,1
657,68.763463696161,179.93023670781503,1
658,67.9368688125212,173.55116622837392,1
659,69.2378286911685,183.59104782100275,1
660,68.46572391809,177.6324931983408,1
661,65.6942935969472,156.24456823371685,1
662,69.4309980463662,185.08179129844626,1
663,66.1353914165956,159.64864698566208,1
664,70.8770481302174,196.24137573849265,1
665,65.9730649994945,158.39592733319648,1
666,64.9391154197026,150.4166410198842,1
667,68.368603321184,176.88298561617336,1
668,69.52555130632611,185.81148600292994,1
669,66.4556021398344,162.11980524255642,1
670,69.474581761728,185.41813936634702,1
671,68.730098703226,179.6727494602033,1
672,73.7812744801257,218.65412585465248,1
673,76.50188334064,239.64984698928203,1
674,71.2257019248704,198.9320373588775,1
675,64.5062104482427,147.0757888340067,1
676,66.5038149399263,162.49187728883288,1
677,69.2104130403531,183.37947335780126,1
678,63.5463697191554,139.66842183830897,1
679,69.7311284328782,187.3979838208963,1
680,68.6082084641792,178.73208742487628,1
681,71.464130247868,200.77205730915745,1
682,69.50948800145571,185.68752085878356,1
683,73.7596357420018,218.48713348836696,1
684,68.2777867627378,176.18212811209884,1
685,72.4546334226458,208.41605521801836,1
686,70.7691932703988,195.40902876181707,1
687,70.45214074493421,192.96224322557265,1
688,68.90409885338521,181.01555866851987,1
689,69.2384271868614,183.5956665844165,1
690,67.2778472839007,168.46530753054645,1
691,71.46376469158179,200.76923620614792,1
692,68.8406335127133,180.525778379335,1
693,71.4059647136753,200.3231771510131,1
694,70.144874073255,190.5909779378007,1
695,70.6796910335925,194.7183142558901,1
696,68.5411160545877,178.21431600154602,1
697,71.4347269121165,200.54514330956493,1
698,65.2208204814207,152.59064001102502,1
699,70.77315141834241,195.43957492802252,1
700,69.760094789524,187.62152552703725,1
701,63.962530684639596,142.88005571381308,1
702,70.3041632689917,191.82025847936853,1
703,70.3168492217264,191.91815962561947,1
